# Selection   : patch(inlet)
# Faces       : 376
# Area        : 3.835388e-01
# Time        	areaAverage(p)	areaAverage(U)
113.25        	4.774537e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
113.35        	4.775074e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
113.45        	4.775679e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
113.55        	4.776119e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
113.65        	4.776848e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
113.75        	4.777582e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
113.85        	4.778388e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
113.95        	4.779473e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
114.05        	4.780223e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
114.15        	4.780954e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
114.25        	4.781698e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
114.35        	4.782495e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
114.45        	4.783053e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
114.55        	4.783534e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
114.65        	4.784169e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
114.75        	4.784984e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
114.85        	4.785866e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
114.95        	4.786536e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
115.05        	4.787043e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
115.15        	4.787785e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
115.25        	4.788507e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
115.35        	4.789160e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
115.45        	4.789858e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
115.55        	4.790470e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
115.65        	4.791240e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
115.75        	4.791910e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
115.85        	4.792661e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
115.95        	4.793448e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
116.05        	4.794167e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
116.15        	4.795024e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
116.25        	4.795869e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
116.35        	4.796614e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
116.45        	4.797221e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
116.55        	4.797851e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
116.65        	4.798677e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
116.75        	4.799329e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
116.85        	4.800101e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
116.95        	4.800860e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
117.05        	4.801579e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
117.15        	4.802306e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
117.25        	4.802953e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
117.35        	4.803846e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
117.45        	4.804749e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
117.55        	4.805587e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
117.65        	4.806299e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
117.75        	4.806896e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
117.85        	4.807582e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
117.95        	4.808188e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
118.05        	4.808787e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
118.15        	4.809451e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
118.25        	4.810118e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
118.35        	4.810760e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
118.45        	4.811458e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
118.55        	4.811982e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
118.65        	4.812477e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
118.75        	4.813235e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
118.85        	4.813870e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
118.95        	4.814671e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
119.05        	4.815541e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
119.15        	4.816416e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
119.25        	4.817356e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
119.35        	4.818133e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
119.45        	4.819045e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
119.55        	4.819956e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
119.65        	4.820672e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
119.75        	4.821332e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
119.85        	4.821896e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
119.95        	4.822632e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
120.05        	4.823166e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
120.15        	4.823815e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
120.25        	4.824432e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
120.35        	4.825139e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
120.45        	4.825850e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
120.55        	4.826656e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
120.65        	4.827533e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
120.75        	4.828282e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
120.85        	4.829150e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
120.95        	4.829886e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
121.05        	4.830429e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
121.15        	4.830983e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
121.25        	4.831809e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
121.35        	4.832763e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
121.45        	4.833532e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
121.55        	4.833981e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
121.65        	4.834548e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
121.75        	4.835368e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
121.85        	4.836093e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
121.95        	4.836789e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
122.05        	4.837680e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
122.15        	4.838469e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
122.25        	4.839049e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
122.35        	4.839552e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
122.45        	4.840249e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
122.55        	4.841053e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
122.65        	4.841851e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
122.75        	4.842232e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
122.85        	4.842798e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
122.95        	4.843315e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
123.05        	4.843961e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
123.15        	4.844693e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
123.25        	4.845347e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
123.35        	4.846181e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
123.45        	4.846975e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
123.55        	4.847585e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
123.65        	4.848227e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
123.75        	4.848983e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
123.85        	4.849732e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
123.95        	4.850516e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
124.05        	4.851475e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
124.15        	4.852305e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
124.25        	4.852969e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
124.35        	4.853635e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
124.45        	4.854344e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
124.55        	4.855005e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
124.65        	4.855772e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
124.75        	4.856439e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
124.85        	4.857113e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
124.95        	4.857734e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
125.05        	4.858262e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
125.15        	4.859014e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
125.25        	4.859780e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
125.35        	4.860622e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
125.45        	4.861490e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
125.55        	4.862219e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
125.65        	4.862824e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
125.75        	4.863482e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
125.85        	4.864368e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
125.95        	4.865165e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
126.05        	4.865980e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
126.15        	4.866782e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
126.25        	4.867641e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
126.35        	4.868503e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
126.45        	4.869206e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
126.55        	4.869934e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
126.65        	4.870574e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
126.75        	4.871265e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
126.85        	4.872018e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
126.95        	4.872701e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
127.05        	4.873487e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
127.15        	4.874214e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
127.25        	4.875025e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
127.35        	4.875569e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
127.45        	4.876205e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
127.55        	4.877003e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
127.65        	4.877744e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
127.75        	4.878411e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
127.85        	4.879190e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
127.95        	4.880076e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
128.05        	4.880955e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
128.15        	4.881562e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
128.25        	4.882218e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
128.35        	4.882966e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
128.45        	4.883607e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
128.55        	4.884325e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
128.65        	4.885131e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
128.75        	4.885737e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
128.85        	4.886344e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
128.95        	4.887016e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
129.05        	4.887672e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
129.15        	4.888286e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
129.25        	4.888933e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
129.35        	4.889632e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
129.45        	4.890348e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
129.55        	4.891120e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
129.65        	4.891896e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
129.75        	4.892728e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
129.85        	4.893437e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
129.95        	4.894103e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
130.05        	4.894749e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
130.15        	4.895445e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
130.25        	4.896189e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
130.35        	4.896923e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
130.45        	4.897663e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
130.55        	4.898315e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
130.65        	4.899129e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
130.75        	4.899853e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
130.85        	4.900602e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
130.95        	4.901291e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
131.05        	4.901987e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
131.15        	4.902754e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
131.25        	4.903546e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
131.35        	4.904270e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
131.45        	4.905007e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
131.55        	4.905611e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
131.65        	4.906304e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
131.75        	4.907040e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
131.85        	4.907794e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
131.95        	4.908452e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
132.05        	4.909090e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
132.15        	4.909767e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
132.25        	4.910521e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
132.35        	4.911223e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
132.45        	4.911886e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
132.55        	4.912652e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
132.65        	4.913410e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
132.75        	4.914172e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
132.85        	4.914859e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
132.95        	4.915595e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
133.05        	4.916247e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
133.15        	4.916823e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
133.25        	4.917469e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
133.35        	4.918180e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
133.45        	4.918813e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
133.55        	4.919453e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
133.65        	4.920119e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
133.75        	4.920749e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
133.85        	4.921517e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
133.95        	4.922324e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
134.05        	4.923113e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
134.15        	4.923732e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
134.25        	4.924341e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
134.35        	4.924999e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
134.45        	4.925516e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
134.55        	4.926223e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
134.65        	4.927135e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
134.75        	4.927858e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
134.85        	4.928511e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
134.95        	4.929219e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
135.05        	4.929920e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
135.15        	4.930639e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
135.25        	4.931293e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
135.35        	4.931964e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
135.45        	4.932553e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
135.55        	4.933127e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
135.65        	4.933787e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
135.75        	4.934307e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
135.85        	4.934943e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
135.95        	4.935652e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
136.05        	4.936394e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
136.15        	4.936993e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
136.25        	4.937493e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
136.35        	4.938154e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
136.45        	4.938780e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
136.55        	4.939348e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
136.65        	4.939961e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
136.75        	4.940519e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
136.85        	4.941078e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
136.95        	4.941612e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
137.05        	4.942259e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
137.15        	4.942988e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
137.25        	4.943820e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
137.35        	4.944550e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
137.45        	4.945297e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
137.55        	4.945838e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
137.65        	4.946441e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
137.75        	4.947208e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
137.85        	4.947811e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
137.95        	4.948281e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
138.05        	4.948882e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
138.15        	4.949652e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
138.25        	4.950311e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
138.35        	4.950981e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
138.45        	4.951652e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
138.55        	4.952231e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
138.65        	4.952850e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
138.75        	4.953443e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
138.85        	4.954266e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
138.95        	4.955056e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
139.05        	4.955845e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
139.15        	4.956519e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
139.25        	4.957247e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
139.35        	4.957922e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
139.45        	4.958365e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
139.55        	4.958900e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
139.65        	4.959655e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
139.75        	4.960221e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
139.85        	4.961058e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
139.95        	4.961568e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
140.05        	4.961990e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
140.15        	4.962617e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
140.25        	4.963336e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
140.35        	4.963743e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
140.45        	4.964061e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
140.55        	4.964492e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
140.65        	4.965239e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
140.75        	4.965988e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
140.85        	4.966731e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
140.95        	4.967482e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
141.05        	4.968283e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
141.15        	4.968893e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
141.25        	4.969607e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
141.35        	4.970382e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
141.45        	4.971155e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
141.55        	4.971699e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
141.65        	4.972276e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
141.75        	4.972854e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
141.85        	4.973509e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
141.95        	4.974165e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
142.05        	4.974813e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
142.15        	4.975362e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
142.25        	4.975889e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
142.35        	4.976568e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
142.45        	4.977219e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
142.55        	4.977784e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
142.65        	4.978460e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
142.75        	4.979123e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
142.85        	4.979675e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
142.95        	4.980278e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
143.05        	4.980995e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
143.15        	4.981727e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
143.25        	4.982488e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
143.35        	4.983156e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
143.45        	4.983796e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
143.55        	4.984452e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
143.65        	4.985052e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
143.75        	4.985707e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
143.85        	4.986348e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
143.95        	4.987056e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
144.05        	4.987671e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
144.15        	4.988124e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
144.25        	4.988649e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
144.35        	4.989297e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
144.45        	4.989949e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
144.55        	4.990702e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
144.65        	4.991160e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
144.75        	4.991715e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
144.85        	4.992230e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
144.95        	4.992714e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
145.05        	4.993296e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
145.15        	4.993854e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
145.25        	4.994549e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
145.35        	4.995222e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
145.45        	4.995921e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
145.55        	4.996654e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
145.65        	4.997205e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
145.75        	4.997825e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
145.85        	4.998392e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
145.95        	4.999027e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
146.05        	4.999647e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
146.15        	5.000393e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
146.25        	5.000942e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
146.35        	5.001458e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
146.45        	5.001965e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
146.55        	5.002610e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
146.65        	5.003254e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
146.75        	5.003844e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
146.85        	5.004263e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
146.95        	5.004884e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
147.05        	5.005594e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
147.15        	5.006321e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
147.25        	5.006996e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
147.35        	5.007516e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
147.45        	5.007979e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
147.55        	5.008557e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
147.65        	5.009146e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
147.75        	5.009790e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
147.85        	5.010571e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
147.95        	5.011030e-05	(0.000000e+00 0.000000e+00 -5.706577e-03)
